Codigo INE;Municipio;Provincia;Comunidad Autonoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
15002;Ames;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,86;-8,65
15003;Aranga;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,23388889;-8,015833333
15004;Ares;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4264195;-8,2443445
15005;Arteijo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;43,3;-8,5
15006;Arzúa;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,93;-8,16
15008;Bergondo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,31944444;-8,233888889
15009;Betanzos;Coruña (A);Galicia;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;3;0;43,2791691;-8,2106329
15010;Boimorto;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0075;-8,126944444
15011;Boiro;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,65;-8,883333333
15012;Boqueijón;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,81666667;-8,416666667
15013;Brión;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,86666667;-8,678333333
15014;Cabana de Bergantiños;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,1898049;-8,914210959
15015;Cabana de Bergantiños;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,1898049;-8,914210959
15016;Camariñas;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,13;-9,185
15017;Cambre;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,28333333;-8,333333333
15018;Capela;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,43527778;-8,072222222
15019;Carballo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,21666667;-8,683333333
15020;Carnota;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,82111111;-9,087222222
15021;Carral;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;43,229551;-8,3559999
15022;Cedeira;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;43,65;-8,05
15023;Cee;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,95555556;-9,19
15024;Cerceda;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;43,18861111;-8,470277778
15025;Cerdido;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,6121164;-7,952015
15027;Coirós;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2461652;-8,147059621
15028;Corcubión;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,94583333;-9,193333333
15029;Coristanco;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,186309;-8,7403573
15030;La Coruña;Coruña (A);Galicia;0;0;16;0;1;10;0;4;35;2;4;164;0;0;10;0;0;0;0;0;7;0;1;6;0;11;89;276;2;21;337;43,36666667;-8,383333333
15031;Culleredo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,27768315;-8,411861132
15032;Curtis;Coruña (A);Galicia;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,13916667;-8,035555556
15033;Dodro;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;42,7154865;-8,7148139
15034;Dumbría;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0104042;-9,1179528
15035;Fene;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,46666667;-8,166666667
15036;Ferrol;Coruña (A);Galicia;0;1;1;0;0;0;0;0;2;0;1;14;0;0;2;0;0;0;0;0;0;0;1;0;1;1;4;20;1;4;23;43,48444444;-8,232777778
15037;Finisterre;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;42,90861111;-9,262777778
15038;Frades;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,04954355;-8,283690206
15039;Irijoa;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2877263;-8,048738686
15040;Lage;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;43,21972222;-9,005
15041;Laracha;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,24861111;-8,583333333
15042;Lousame;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,75888889;-8,829444444
15043;Malpica de Bergantiños;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,29836025;-8,824619608
15044;Mañón;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,73611111;-7,705555556
15045;Mazaricos;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,93611111;-8,991388889
15046;Mellid;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,9145741;-8,0136139
15047;Mesía;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0891418;-8,215595256
15048;Miño;Coruña (A);Galicia;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;4;43,3475;-8,206389
15049;Moeche;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,5636689;-8,0109356
15050;Monfero;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,3268205;-8,0494282
15051;Mugardos;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,46055556;-8,253611111
15052;Mugía;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,1061695;-9,2174608
15053;Muros;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,77444444;-9,0575
15055;Neda;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,5000016;-8,1585283
15056;Negreira;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,9109711;-8,7349564
15057;Noya;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,785;-8,887777778
15058;Oleiros;Coruña (A);Galicia;0;0;0;0;0;0;0;1;8;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;2;8;28;0;3;29;43,3547539;-8,328708524
15059;Órdenes;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,07666667;-8,407222222
15060;Oroso;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0000165;-8,3799467
15061;Ortigueira;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,68305556;-7,85
15062;Outes;Coruña (A);Galicia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,85111111;-8,926388889
15064;Paderne;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,28333333;-8,174444444
15065;Padrón;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7390228;-8,6602504
15066;Pino Torinese;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,039547;7,777125
15067;Puebla del Caramiñal;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,6;-8,933333333
15068;Puenteceso;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,24287;-8,900516
15069;Puentedeume;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4072585;-8,1718823
15070;Puentes de García Rodríguez;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4502183;-7,853109
15071;Puerto del Son;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,72455278;-9,005913889
15072;Rianjo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;42,6488711;-8,8173676
15073;Ribeira;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,5564829;-8,9922065
15074;Rois;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,76230833;-8,707094444
15075;Sada;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;43,34730565;-8,276904354
15076;San Saturnino;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,532721;-8,0726724
15077;Santa Comba;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0383769;-8,814249809
15078;Santiago de Compostela;Coruña (A);Galicia;0;0;2;0;0;10;0;10;21;0;3;32;0;0;0;0;0;0;0;1;1;0;0;1;0;5;21;94;0;19;88;42,88333333;-8,533333333
15079;Santiso;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,87152435;-8,064589421
15080;Sobrado;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,04194444;-8,0275
15081;Somozas;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,5330307;-7,9440756
15082;Teo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,79489625;-8,562101471
15083;Toques;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,96900505;-7,955693655
15084;Tordoya;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,08805556;-8,559722222
15085;Touro;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3;42,86666667;-8,283333333
15086;Trazo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,01916667;-8,533333333
15087;Valdoviño;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;43,6;-8,133055556
15088;Valle del Dubra;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0225;-8,638055556
15089;Vedra;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,78333333;-8,466666667
15090;Vilasantar;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,07582575;-8,095829227
15091;Villarmayor;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,355117;-8,138846414
15092;Vimianzo;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,11;-9,034444444
15093;Zas;Coruña (A);Galicia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,09527778;-8,924166667
15901;Cariño;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;43,74138889;-7,869166667
15902;Oza-Cesuras;Coruña (A);Galicia;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;43,166667;-8,2
16000;El Provencio;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,3769863;-2,5741455
16001;Abia de la Obispalía;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,01666667;-2,4
16003;Alarcón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,55;-2,083333333
16004;Albaladejo del Cuende;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,8076114;-2,2277885
16005;Albalate de las Nogueras;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,36722222;-2,278055556
16006;Albendea;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4879043;-2,4170839
16007;Albera Ligure;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;44,70333333;9,067222222
16008;Alcalá de la Vega;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0185883;-1,4931535
16009;Alcantud;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,54861111;-2,332777778
16010;Alcázar del Rey;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,06222222;-2,809444444
16011;Alcohujate;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,41694444;-2,617222222
16012;Alconchel de la Estrella;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7192371;-2,5739077
16013;Algarra;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,00222222;-1,435555556
16014;Aliaguilla;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,74166667;-1,327777778
16015;Almartha, Missouri;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,7642;-92,5172
16016;Almendros;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9205624;-2,8849394
16017;Almodóvar del Pinar;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,725;-1,901388889
16018;Almonacid del Marquesado;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,82333333;-2,766944444
16019;Altarejos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9128007;-2,3552232
16020;Arandilla del Arroyo;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,5109422;-2,3844199
16022;Arcos de la Sierra;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,3468378;-2,1130699
16023;Chillarón de Cuenca;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,10472222;-2,221388889
16024;Arguisuelas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8323266;-1,821017
16025;Arrancacepas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,3037374;-2,3590462
16026;Atalaya del Cañavate;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,518053;-2,2519568
16027;Barajas de Melo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1234578;-2,9168828
16029;Barchín del Hoyo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,66472222;-2,069444444
16030;Bascuñana de San Pedro;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,2133933;-2,2281048
16031;Beamud;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,18333333;-1,833333333
16032;Belinchón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,05;-3,05
16033;Belmonte;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5592831;-2,7038117
16034;Belmontejo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,822782;-2,3442529
16035;Beteta;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,56666667;-2,066666667
16036;Boniches;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,95194444;-1,624166667
16038;Buciegas;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,3366085;-2,4630325
16039;Buenache de Alarcón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,657732;-2,1592025
16040;Buenache de la Sierra;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,13555556;-2,000833333
16041;Buendía;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,3672413;-2,7573386
16042;Campillo de Altobuey;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6101174;-1,7932747
16043;Campillos-Paravientos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9734066;-1,5465215
16044;Campillos-Sierra;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1008306;-1,696882
16045;Canalejas del Arroyo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,36888889;-2,494166667
16046;Cañada del Hoyo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,96972222;-1,899166667
16047;Cañada Juncosa;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5500885;-2,2511994
16048;Cañamares;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4502255;-2,2400654
16049;El Cañavate;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,54416667;-2,303611111
16050;Cañaveras;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,37638889;-2,398611111
16051;Cañaveruelas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,400328;-2,6368691
16052;Cañete;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,041797;-1,6490269
16053;Cañizares;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,5186403;-2,1913136
16055;Carboneras de Guadazaón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8961369;-1,8100588
