Código INE;Municipio;Provincia;Comunidad Autónoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
10097;Higuera de Albalat;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,728;-5,6549
10098;Hinojal;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,707;-6,3585
10099;Holguera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9002;-6,3493
10100;Hoyos;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1692;-6,7214
10101;Huélaga;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,0571;-6,6151
10102;Ibahernando;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3167;-5,9167
10103;Jaraicejo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6678;-5,8131
10104;Jaraíz de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0603;-5,755
10105;Jarandilla de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1269;-5,6583
10106;Jarilla;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1719;-6,0033
10107;Jerte;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2228;-5,7522
10108;Ladrillar;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4656;-6,225
10109;Logrosán;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3372;-5,4922
10110;Losar de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1219;-5,6
10111;Madrigal de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1475;-5,3668
10112;Madrigalejo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,1369;-5,6266
10113;Madroñera;Cáceres;Extremadura;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;39,4254;-5,7572
10114;Majadas de Tiétar;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9423;-5,7474
10115;Malpartida de Cáceres;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,4456;-6,5059
10116;Malpartida de Plasencia;Cáceres;Extremadura;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,9812;-6,0438
10117;Marchagaz;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,2678;-6,2746
10118;Mata de Alcántara;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,7186;-6,8198
10119;Membrío;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5268;-7,0543
10120;Mesas de Ibor;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,7554;-5,5462
10121;Miajadas;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,1528;-5,9081
10122;Millanes;Cáceres;Extremadura;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;39,8489;-5,5808
10123;Mirabel;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8617;-6,2337
10124;Mohedas de Granadilla;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2683;-6,2017
10125;Monroy;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6375;-6,2135
10126;Montánchez;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,225;-6,1525
10127;Montehermoso;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0884;-6,3496
10128;Moraleja;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0695;-6,6572
10129;Morcillo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,02;-6,395
10130;Navaconcejo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;40,1783;-5,8317
10131;Navalmoral de la Mata;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8928;-5,5403
10132;Navalvillar de Ibor;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,585;-5,4142
10133;Navas del Madroño;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;39,6233;-6,6511
10134;Navezuelas;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5117;-5,4386
10135;Nuñomoral;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4075;-6,2461
10136;Oliva de Plasencia;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1122;-6,0869
10137;Palomero;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2464;-6,2764
10138;Pasarón de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0521;-5,821
10139;Pedroso de Acim;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8255;-6,4123
10140;Peraleda de la Mata;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8531;-5,4596
10141;Peraleda de San Román;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7412;-5,3871
10142;Perales del Puerto;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1546;-6,6822
10143;Pescueza;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,9173;-6,6482
10145;Piedras Albas;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7842;-6,9262
10146;Pinofranqueado;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,3039;-6,3314
10147;Piornal;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1178;-5,8486
10148;Plasencia;Cáceres;Extremadura;0;1;1;0;0;8;0;0;4;0;1;21;0;0;0;0;0;0;0;0;0;0;1;0;0;3;14;42;0;6;48;40,0275;-6,0908
10149;Plasenzuela;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,381;-6,0469
10150;Portaje;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9184;-6,5615
10151;Portezuelo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8131;-6,4748
10152;Pozuelo de Zarzón;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1483;-6,416
10153;Puerto de Santa Cruz;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3163;-5,8588
10154;Rebollar;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1538;-5,8983
10155;Riolobos;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9208;-6,304
10156;Robledillo de Gata;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,3227;-6,4709
10157;Robledillo de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1006;-5,5887
10158;Robledillo de Trujillo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,2704;-5,9814
10159;Robledollano;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6099;-5,5081
10160;Romangordo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7421;-5,7012
10161;Ruanes;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,3279;-6,0132
10162;Salorino;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,4781;-7,0103
10163;Salvatierra de Santiago;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3022;-6,0335
10164;San Martín de Trevejo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2128;-6,7963
10165;Santa Ana;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,309;-5,9902
10166;Santa Cruz de la Sierra;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3361;-5,8458
10167;Santa Cruz de Paniagua;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1925;-6,3397
10168;Santa Marta de Magasca;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,5109;-6,0997
10169;Santiago de Alcántara;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6061;-7,2445
10170;Santiago del Campo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6287;-6,3645
10171;Santibáñez el Alto;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1857;-6,5475
10172;Santibáñez el Bajo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1764;-6,2232
10173;Saucedilla;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,85;-5,6667
10174;Segura de Toro;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,2234;-5,9478
10175;Serradilla;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8295;-6,1399
10176;Serrejón;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,817;-5,8028
10177;Sierra de Fuentes;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,4372;-6,274
10178;Talaván;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7157;-6,2812
10179;Talaveruela de la Vera;Cáceres;Extremadura;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,1219;-5,5191
10180;Talayuela;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;39,986;-5,6096
10181;Tejeda de Tiétar;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,018;-5,8674
10182;Toril;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8972;-5,7806
10183;Tornavacas;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2557;-5,6885
10184;El Torno;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1356;-5,9453
10185;Torrecilla de los Ángeles;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2462;-6,4151
10186;Torrecillas de la Tiesa;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5694;-5,742
10187;Torre de Don Miguel;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,224;-6,5771
10188;Torre de Santa María;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,2528;-6,1148
10189;Torrejoncillo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8965;-6,4663
10190;Torrejón el Rubio;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7713;-6,0133
10191;Torremenga;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0466;-5,7747
10192;Torremocha;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3457;-6,1729
10193;Torreorgaz;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3821;-6,2501
10194;Torrequemada;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3659;-6,221
10195;Robledillo de Trujillo;Cáceres;Extremadura;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;2;39,2704;-5,9814
10196;Valdastillas;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1329;-5,8791
10197;Valdecañas de Tajo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7591;-5,62
10198;Valdefuentes;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,275;-6,12
10199;Valdehúncar;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8366;-5,523
10200;Valdelacasa de Tajo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7257;-5,2828
10201;Valdemorales;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,205;-6,0675
10202;Valdeobispo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0815;-6,2485
10203;Valencia de Alcántara;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;39,4133;-7,2436
10204;Valverde de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1225;-5,4944
10205;Valverde del Fresno;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2239;-6,8798
10206;Viandar de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1217;-5,5364
10207;Villa del Campo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1407;-6,4271
10208;Villa del Rey;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6595;-6,8211
10209;Villamesías;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,2447;-5,8729
10210;Villamiel;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1871;-6,7848
10211;Villanueva de la Sierra;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2024;-6,4068
10212;Villanueva de la Vera;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1306;-5,4639
10213;Villar del Pedroso;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7048;-5,1983
10214;Villar de Plasencia;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,138;-6,0278
10215;Villasbuenas de Gata;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1789;-6,6259
10216;Zarza de Granadilla;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2381;-6,0475
10217;Zarza de Montánchez;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,2575;-6,0336
10218;Zarza la Mayor;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,8772;-6,8622
10219;Zorita;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,2853;-5,7003
10901;Rosalejo;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9934;-5,4568
10903;Alagón del Río;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9733;-6,3171
10904;Tiétar;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0297;-5,4819
10905;Pueblonuevo del Guadiana;Cáceres;Extremadura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,9233;-6,7556
11000;Cádiz;Cádiz;Andalucía;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36,535;-6,2975
11001;Alcalá de los Gazules;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,4619;-5,7239
11002;Alcalá del Valle;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,9051;-5,1726
11003;Algar;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,6556;-5,6574
11004;Algeciras;Cádiz;Andalucía;0;1;4;0;2;33;1;4;43;0;1;83;0;0;5;0;0;1;0;0;0;0;0;0;0;3;45;184;1;11;214;36,1275;-5,4539
11005;Algodonales;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,8811;-5,4056
11006;Arcos de la Frontera;Cádiz;Andalucía;0;0;1;0;1;7;1;0;17;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;43;2;1;52;36,7483;-5,8063
11007;Barbate;Cádiz;Andalucía;0;0;1;0;0;2;0;0;4;0;0;18;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;18;0;0;33;36,19;-5,9201
11008;Los Barrios;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,1834;-5,4928
11009;Benaocaz;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,7;-5,4167
11010;Bornos;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,8212;-5,7435
11012;Cádiz;Cádiz;Andalucía;0;0;17;1;1;78;0;5;145;0;4;94;0;0;5;0;0;0;0;0;25;0;1;1;0;3;35;322;1;14;400;36,535;-6,2975
11013;Castellar de la Frontera;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;36,3068;-5,4476
11014;Conil de la Frontera;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,2756;-6,0877
11015;Chiclana de la Frontera;Cádiz;Andalucía;0;1;2;0;4;12;2;8;8;0;3;21;0;1;1;0;0;0;0;0;0;0;0;1;0;4;8;54;2;21;53;36,4167;-6,15
11016;Chipiona;Cádiz;Andalucía;0;1;4;0;0;8;0;2;9;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;30;0;6;25;36,7357;-6,4348
11017;Espera;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,8722;-5,8043
11018;El Gastor;Cádiz;Andalucía;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,8548;-5,3218
