Código INE;Municipio;Provincia;Comunidad Autónoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
28041;Cobeña;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.57;-3.51
28042;Colmenar del Arroyo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.42;-4.2
28043;Colmenar de Oreja;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.11;-3.39
28044;Colmenarejo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;40.56;-4.01
28045;Colmenar Viejo;Madrid;Madrid (Comunidad de);0;0;6;0;0;2;0;1;6;0;0;22;0;0;2;0;0;1;0;0;2;0;0;1;0;0;16;50;0;1;58;40.66;-3.77
28046;Collado Mediano;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;40.69;-4.02
28047;Collado Villalba;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;40.65;-3.99
28048;Corpa;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.43;-3.26
28049;Coslada;Madrid;Madrid (Comunidad de);0;0;2;0;0;3;0;0;14;0;4;20;0;1;3;0;0;0;0;0;2;0;0;1;0;2;10;50;0;7;55;40.43;-3.57
28050;Cubas de la Sagra;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;5;1;0;7;40.19;-3.84
28051;Chapinería;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.38;-4.21
28052;Chinchón;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.14;-3.43
28053;Daganzo de Arriba;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.54;-3.46
28055;Estremera;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.19;-3.11
28056;Fresnedillas de la Oliva;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.49;-4.17
28057;Fresno de Torote;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.59;-3.41
28058;Fuenlabrada;Madrid;Madrid (Comunidad de);0;0;2;0;0;2;1;4;8;1;0;20;0;0;0;0;0;0;0;0;1;0;0;0;0;6;14;50;2;10;47;40.28;-3.8
28059;Fuente el Saz de Jarama;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;2;4;40.63;-3.51
28060;Fuentidueña de Tajo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.12;-3.16
28061;Galapagar;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.58;-4
28062;Garganta de los Montes;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.92;-3.69
28063;Gargantilla del Lozoya y Pinilla de Buitrago;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.97;-3.72
28064;Gascones;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.02;-3.64
28065;Getafe;Madrid;Madrid (Comunidad de);1;0;10;0;0;13;0;0;35;0;2;60;0;0;4;0;0;1;0;1;8;0;0;4;0;0;41;156;1;3;176;40.3;-3.72
28066;Griñón;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.21;-3.86
28067;Guadalix de la Sierra;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.79;-3.7
28068;Guadarrama;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;9;0;1;8;40.67;-4.09
28069;La Hiruela;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.08;-3.45
28070;Horcajo de la Sierra-Aoslos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.07;-3.59
28071;Horcajuelo de la Sierra;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.06;-3.55
28072;Hoyo de Manzanares;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;1;1;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;7;0;1;9;40.62;-3.91
28073;Humanes de Madrid;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;0;1;8;40.25;-3.83
28074;Leganés;Madrid;Madrid (Comunidad de);0;1;9;0;1;15;0;1;34;0;0;81;0;0;7;0;0;0;0;0;15;0;0;1;0;6;51;184;0;9;213;40.33;-3.77
28075;Loeches;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;8;40.38;-3.41
28076;Lozoya;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.96;-3.8
28078;Madarcos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.05;-3.58
28079;Madrid;Madrid;Madrid (Comunidad de);0;60;569;1;45;584;14;361;3.761;8;124;5.239;0;8;275;0;0;0;0;8;487;0;8;143;28;268;1.440;10.679;51;882;12.498;40.42;-3.7
28080;Majadahonda;Madrid;Madrid (Comunidad de);0;0;7;0;0;16;0;0;16;1;2;64;0;0;1;0;0;0;0;0;9;0;0;0;0;2;33;132;1;4;146;40.47;-3.87
28082;Manzanares el Real;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.73;-3.86
28083;Meco;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.55;-3.33
28084;Mejorada del Campo;Madrid;Madrid (Comunidad de);0;0;2;0;0;2;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;11;40.4;-3.48
28085;Miraflores de la Sierra;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.81;-3.77
28086;El Molar;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;4;40.74;-3.58
28087;Molinos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;3;40.82;-0.45
28088;Montejo de la Sierra;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.06;-3.53
28089;Moraleja de Enmedio;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.26;-3.85
28090;Moralzarzal;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;6;40.68;-3.97
28091;Morata de Tajuña;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.23;-3.44
28092;Móstoles;Madrid;Madrid (Comunidad de);0;1;30;0;0;13;0;3;51;0;4;138;0;0;8;0;0;5;0;0;33;0;1;2;1;12;67;310;1;21;347;40.33;-3.87
28093;Navacerrada;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;40.73;-4.02
28094;Navalafuente;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.82;-3.67
28095;Navalagamella;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.47;-4.12
28096;Navalcarnero;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.28;-4.01
28097;Navarredonda y San Mamés;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.99;-3.71
28099;Navas del Rey;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.39;-4.25
28100;Nuevo Baztán;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;40.36;-3.24
28101;Olmeda de las Fuentes;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.37;-3.22
28102;Orusco de Tajuña;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.28;-3.21
28104;Paracuellos de Jarama;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.5;-3.53
28106;Parla;Madrid;Madrid (Comunidad de);0;0;5;0;0;17;0;1;18;0;1;107;0;0;9;0;0;0;0;0;7;0;0;2;0;1;58;175;0;3;223;40.24;-3.77
28107;Patones;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.85;-3.49
28108;Pedrezuela;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.74;-3.6
28109;Pelayos de la Presa;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.36;-4.33
28110;Perales de Tajuña;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.23;-3.35
28111;Pezuela de las Torres;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.42;-3.18
28112;Pinilla del Valle;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.93;-3.82
28113;Pinto;Madrid;Madrid (Comunidad de);0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;16;0;1;17;40.24;-3.7
28114;Piñuécar-Gandullas;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.03;-3.6
28115;Pozuelo de Alarcón;Madrid;Madrid (Comunidad de);0;0;7;0;0;7;0;1;28;0;1;33;0;0;0;0;1;1;0;1;5;0;0;1;0;5;27;114;0;9;109;40.44;-3.81
28116;Pozuelo del Rey;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.37;-3.32
28117;Prádena del Rincón;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.04;-3.54
28118;Puebla de la Sierra;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.01;-3.44
28119;Quijorna;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.43;-4.06
28120;Rascafría;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.9;-3.88
28121;Redueña;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.82;-3.6
28122;Ribatejada;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.67;-3.39
28123;Rivas-Vaciamadrid;Madrid;Madrid (Comunidad de);0;0;0;0;0;6;0;0;14;0;1;12;0;0;0;0;0;0;0;0;3;0;0;0;0;0;10;40;0;1;45;40.34;-3.52
28124;Robledillo de la Jara;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.95;-3.53
28125;Robledo de Chavela;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.5;-4.24
28126;Robregordo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.1;-3.6
28128;Rozas de Puerto Real;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.31;-4.49
28129;San Agustín del Guadalix;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;3;40.68;-3.62
28130;San Fernando de Henares;Madrid;Madrid (Comunidad de);0;0;2;0;0;7;0;0;9;0;0;29;0;0;2;0;0;0;0;0;3;0;0;1;0;0;16;61;0;0;69;40.43;-3.54
28131;San Lorenzo de El Escorial;Madrid;Madrid (Comunidad de);0;0;1;0;0;0;0;0;3;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;11;0;0;16;40.59;-4.14
28132;San Martín de la Vega;Madrid;Madrid (Comunidad de);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40.21;-3.57
28133;San Martín de Valdeiglesias;Madrid;Madrid (Comunidad de);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40.36;-4.41
28134;San Sebastián de los Reyes;Madrid;Madrid (Comunidad de);0;1;6;0;1;10;0;4;22;0;1;94;0;0;10;0;0;0;0;0;4;0;0;3;0;1;37;159;0;8;186;40.55;-3.63
28135;Santa María de la Alameda;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.6;-4.26
28136;Santorcaz;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.47;-3.23
28137;Los Santos de la Humosa;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.5;-3.26
28138;La Serna del Monte;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.03;-3.62
28140;Serranillos del Valle;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.21;-3.89
28141;Sevilla la Nueva;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.35;-4.03
28143;Somosierra;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.13;-3.58
28144;Soto del Real;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;40.75;-3.78
28145;Talamanca de Jarama;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.74;-3.51
28146;Tielmes;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.24;-3.31
28147;Titulcia;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.14;-3.57
28148;Torrejón de Ardoz;Madrid;Madrid (Comunidad de);0;0;9;0;1;13;0;1;24;0;0;96;0;0;6;0;0;1;0;0;13;0;0;0;0;0;59;183;0;2;221;40.45;-3.48
28149;Torrejón de la Calzada;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;40.2;-3.8
28150;Torrejón de Velasco;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.19;-3.78
28151;Torrelaguna;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.83;-3.54
28152;Torrelodones;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9;0;0;9;40.58;-3.93
28153;Torremocha de Jarama;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.83;-3.5
28154;Torres de la Alameda;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.4;-3.36
28155;Valdaracete;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.21;-3.19
28156;Valdeavero;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.63;-3.33
28157;Valdelaguna;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.16;-3.37
28158;Valdemanco;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.87;-3.66
28159;Valdemaqueda;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.51;-4.3
28160;Valdemorillo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.5;-4.07
28161;Valdemoro;Madrid;Madrid (Comunidad de);0;0;4;0;0;0;0;1;9;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;24;45;0;4;44;40.19;-3.67
28162;Valdeolmos-Alalpardo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.64;-3.46
28163;Valdepiélagos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.76;-3.46
28164;Valdetorres de Jarama;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.7;-3.51
28165;Valdilecha;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.3;-3.3
28166;Valverde de Alcalá;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.42;-3.3
28167;Velilla de San Antonio;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.37;-3.49
28169;Venturada;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.8;-3.62
28170;Villaconejos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.1;-3.49
28171;Villa del Prado;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.28;-4.3
28172;Villalbilla;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.43;-3.3
28173;Villamanrique de Tajo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.07;-3.24
28174;Villamanta;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.3;-4.11
28175;Villamantilla;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.34;-4.13
28176;Villanueva de la Cañada;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;2;40.45;-4
28177;Villanueva del Pardillo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;40.49;-3.96
28178;Villanueva de Perales;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.35;-4.1
28179;Villar del Olmo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.34;-3.24
28180;Villarejo de Salvanés;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.17;-3.28
28181;Villaviciosa de Odón;Madrid;Madrid (Comunidad de);0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;7;0;2;7;40.36;-3.9
28182;Villavieja del Lozoya;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.01;-3.67
28183;Zarzalejo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.55;-4.18
28901;Lozoyuela-Navas-Sieteiglesias;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.93;-3.62
28902;Puentes Viejas;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40.97;-3.58
28903;Tres Cantos;Madrid;Madrid (Comunidad de);0;0;3;0;0;3;0;0;11;0;0;31;0;0;0;0;0;0;0;0;3;0;0;0;0;0;11;51;0;0;62;40.61;-3.71
